timestamp,strike,option_type,bid,ask,spread,spread_pct,underlying_price,theoretical_fill,realistic_fill,fill_degradation
2023-01-06 10:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17954.65,150.0,149.65,0.3499999999999943
2023-01-06 10:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17946.3,150.0,149.65,0.3499999999999943
2023-01-06 10:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17934.2,150.0,149.65,0.3499999999999943
2023-01-06 11:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17931.65,150.0,149.65,0.3499999999999943
2023-01-06 11:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17914.1,150.0,149.65,0.3499999999999943
2023-01-06 11:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17906.1,150.0,149.65,0.3499999999999943
2023-01-06 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17939.4,150.0,149.65,0.3499999999999943
2023-01-06 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17938.85,150.0,149.65,0.3499999999999943
2023-01-06 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17923.15,150.0,149.65,0.3499999999999943
2023-01-06 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17898.15,150.0,149.65,0.3499999999999943
2023-01-06 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17877.05,150.0,149.65,0.3499999999999943
2023-01-06 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17845.9,150.0,149.65,0.3499999999999943
2023-01-06 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17831.7,150.0,149.65,0.3499999999999943
2023-01-06 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17799.8,150.0,149.65,0.3499999999999943
2023-01-06 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17828.2,150.0,149.65,0.3499999999999943
2023-01-06 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17839.45,150.0,149.65,0.3499999999999943
2023-01-06 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17820.6,150.0,149.65,0.3499999999999943
2023-01-06 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17840.45,150.0,149.65,0.3499999999999943
2023-01-10 10:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17957.25,150.0,149.65,0.3499999999999943
2023-01-10 11:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17971.0,150.0,149.65,0.3499999999999943
2023-01-10 11:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17954.0,150.0,149.65,0.3499999999999943
2023-01-10 11:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17941.05,150.0,149.65,0.3499999999999943
2023-01-10 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17933.15,150.0,149.65,0.3499999999999943
2023-01-10 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17939.75,150.0,149.65,0.3499999999999943
2023-01-10 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17957.6,150.0,149.65,0.3499999999999943
2023-01-10 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17967.1,150.0,149.65,0.3499999999999943
2023-01-10 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17903.4,150.0,149.65,0.3499999999999943
2023-01-10 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17881.4,150.0,149.65,0.3499999999999943
2023-01-10 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17891.25,150.0,149.65,0.3499999999999943
2023-01-10 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17906.5,150.0,149.65,0.3499999999999943
2023-01-10 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17874.15,150.0,149.65,0.3499999999999943
2023-01-10 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17904.65,150.0,149.65,0.3499999999999943
2023-01-10 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17902.95,150.0,149.65,0.3499999999999943
2023-01-10 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17874.9,150.0,149.65,0.3499999999999943
2023-01-27 10:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17685.3,150.0,149.65,0.3499999999999943
2023-01-27 10:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17704.35,150.0,149.65,0.3499999999999943
2023-01-27 11:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17700.4,150.0,149.65,0.3499999999999943
2023-01-27 11:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17680.1,150.0,149.65,0.3499999999999943
2023-01-27 11:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17674.3,150.0,149.65,0.3499999999999943
2023-01-27 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17661.1,150.0,149.65,0.3499999999999943
2023-01-27 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17668.1,150.0,149.65,0.3499999999999943
2023-01-27 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17630.55,150.0,149.65,0.3499999999999943
2023-01-27 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17604.9,150.0,149.65,0.3499999999999943
2023-01-27 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17568.2,150.0,149.65,0.3499999999999943
2023-01-27 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17560.6,150.0,149.65,0.3499999999999943
2023-01-27 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17578.45,150.0,149.65,0.3499999999999943
2023-01-27 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17551.35,150.0,149.65,0.3499999999999943
2023-01-27 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17565.35,150.0,149.65,0.3499999999999943
2023-01-27 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17542.0,150.0,149.65,0.3499999999999943
2023-01-27 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17506.95,150.0,149.65,0.3499999999999943
2023-01-27 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17510.65,150.0,149.65,0.3499999999999943
2023-01-30 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17440.85,150.0,149.65,0.3499999999999943
2023-02-01 12:30:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,17858.4,150.0,150.35,-0.3499999999999943
2023-02-01 12:45:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,17903.4,150.0,150.35,-0.3499999999999943
2023-02-01 13:00:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,17968.5,150.0,150.35,-0.3499999999999943
2023-02-01 13:15:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,17915.5,150.0,150.35,-0.3499999999999943
2023-02-01 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17730.2,150.0,149.65,0.3499999999999943
2023-02-01 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17664.7,150.0,149.65,0.3499999999999943
2023-02-01 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17688.5,150.0,149.65,0.3499999999999943
2023-02-01 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17602.3,150.0,149.65,0.3499999999999943
2023-02-03 10:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17642.1,150.0,149.65,0.3499999999999943
2023-02-03 10:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17585.45,150.0,149.65,0.3499999999999943
2023-02-03 11:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17633.8,150.0,149.65,0.3499999999999943
2023-02-03 11:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17627.2,150.0,149.65,0.3499999999999943
2023-02-03 11:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17602.05,150.0,149.65,0.3499999999999943
2023-02-03 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17632.95,150.0,149.65,0.3499999999999943
2023-02-03 13:45:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,17735.95,150.0,150.35,-0.3499999999999943
2023-02-03 14:00:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,17744.9,150.0,150.35,-0.3499999999999943
2023-02-03 14:15:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,17749.1,150.0,150.35,-0.3499999999999943
2023-02-03 14:30:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,17797.9,150.0,150.35,-0.3499999999999943
2023-03-13 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17361.7,150.0,149.65,0.3499999999999943
2023-03-13 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17364.8,150.0,149.65,0.3499999999999943
2023-03-13 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17341.85,150.0,149.65,0.3499999999999943
2023-03-13 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17331.5,150.0,149.65,0.3499999999999943
2023-03-13 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17286.05,150.0,149.65,0.3499999999999943
2023-03-13 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17261.5,150.0,149.65,0.3499999999999943
2023-03-13 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17268.95,150.0,149.65,0.3499999999999943
2023-03-13 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17260.4,150.0,149.65,0.3499999999999943
2023-03-13 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17225.35,150.0,149.65,0.3499999999999943
2023-03-13 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17211.75,150.0,149.65,0.3499999999999943
2023-03-13 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17190.05,150.0,149.65,0.3499999999999943
2023-03-13 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17173.65,150.0,149.65,0.3499999999999943
2023-03-14 10:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17087.5,150.0,149.65,0.3499999999999943
2023-03-14 10:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17101.0,150.0,149.65,0.3499999999999943
2023-03-14 11:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17085.1,150.0,149.65,0.3499999999999943
2023-03-14 11:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17055.25,150.0,149.65,0.3499999999999943
2023-03-14 11:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17064.2,150.0,149.65,0.3499999999999943
2023-03-14 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17070.85,150.0,149.65,0.3499999999999943
2023-03-14 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17055.45,150.0,149.65,0.3499999999999943
2023-03-14 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17068.95,150.0,149.65,0.3499999999999943
2023-03-14 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17104.2,150.0,149.65,0.3499999999999943
2023-03-14 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17056.4,150.0,149.65,0.3499999999999943
2023-03-14 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17034.8,150.0,149.65,0.3499999999999943
2023-03-14 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17043.85,150.0,149.65,0.3499999999999943
2023-03-14 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17040.45,150.0,149.65,0.3499999999999943
2023-03-14 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17020.65,150.0,149.65,0.3499999999999943
2023-03-14 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17009.5,150.0,149.65,0.3499999999999943
2023-03-14 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17064.6,150.0,149.65,0.3499999999999943
2023-03-15 10:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17119.75,150.0,149.65,0.3499999999999943
2023-03-15 11:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17115.25,150.0,149.65,0.3499999999999943
2023-03-15 11:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17113.75,150.0,149.65,0.3499999999999943
2023-03-15 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17124.65,150.0,149.65,0.3499999999999943
2023-03-15 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17097.75,150.0,149.65,0.3499999999999943
2023-03-15 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17088.1,150.0,149.65,0.3499999999999943
2023-03-15 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17100.85,150.0,149.65,0.3499999999999943
2023-03-15 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17065.15,150.0,149.65,0.3499999999999943
2023-03-15 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17049.35,150.0,149.65,0.3499999999999943
2023-03-15 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17055.95,150.0,149.65,0.3499999999999943
2023-03-15 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17078.0,150.0,149.65,0.3499999999999943
2023-03-15 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17030.8,150.0,149.65,0.3499999999999943
2023-03-15 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17048.85,150.0,149.65,0.3499999999999943
2023-03-15 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,17031.05,150.0,149.65,0.3499999999999943
2023-03-20 10:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16894.1,150.0,149.65,0.3499999999999943
2023-03-20 10:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16907.85,150.0,149.65,0.3499999999999943
2023-03-20 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16880.65,150.0,149.65,0.3499999999999943
2023-03-20 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16867.4,150.0,149.65,0.3499999999999943
2023-03-20 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16854.9,150.0,149.65,0.3499999999999943
2023-03-20 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16885.75,150.0,149.65,0.3499999999999943
2023-03-20 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16844.25,150.0,149.65,0.3499999999999943
2023-03-20 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16868.9,150.0,149.65,0.3499999999999943
2023-03-20 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16872.75,150.0,149.65,0.3499999999999943
2023-03-20 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16858.8,150.0,149.65,0.3499999999999943
2023-03-20 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16857.65,150.0,149.65,0.3499999999999943
2023-03-20 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,16891.35,150.0,149.65,0.3499999999999943
2023-09-28 11:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19658.4,150.0,149.65,0.3499999999999943
2023-09-28 11:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19639.7,150.0,149.65,0.3499999999999943
2023-09-28 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19637.75,150.0,149.65,0.3499999999999943
2023-09-28 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19627.9,150.0,149.65,0.3499999999999943
2023-09-28 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19629.7,150.0,149.65,0.3499999999999943
2023-09-28 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19616.2,150.0,149.65,0.3499999999999943
2023-09-28 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19612.35,150.0,149.65,0.3499999999999943
2023-09-28 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19613.75,150.0,149.65,0.3499999999999943
2023-09-28 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19591.05,150.0,149.65,0.3499999999999943
2023-09-28 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19567.1,150.0,149.65,0.3499999999999943
2023-09-28 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19583.8,150.0,149.65,0.3499999999999943
2023-09-28 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19560.05,150.0,149.65,0.3499999999999943
2023-09-28 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19551.2,150.0,149.65,0.3499999999999943
2023-09-28 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19545.0,150.0,149.65,0.3499999999999943
2023-10-23 10:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19485.7,150.0,149.65,0.3499999999999943
2023-10-23 10:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19473.45,150.0,149.65,0.3499999999999943
2023-10-23 10:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19468.1,150.0,149.65,0.3499999999999943
2023-10-23 11:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19483.3,150.0,149.65,0.3499999999999943
2023-10-23 11:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19484.85,150.0,149.65,0.3499999999999943
2023-10-23 11:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19479.4,150.0,149.65,0.3499999999999943
2023-10-23 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19463.55,150.0,149.65,0.3499999999999943
2023-10-23 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19479.7,150.0,149.65,0.3499999999999943
2023-10-23 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19460.6,150.0,149.65,0.3499999999999943
2023-10-23 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19461.3,150.0,149.65,0.3499999999999943
2023-10-23 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19457.3,150.0,149.65,0.3499999999999943
2023-10-23 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19452.45,150.0,149.65,0.3499999999999943
2023-10-23 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19433.35,150.0,149.65,0.3499999999999943
2023-10-23 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19434.1,150.0,149.65,0.3499999999999943
2023-10-23 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19417.85,150.0,149.65,0.3499999999999943
2023-10-23 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19432.35,150.0,149.65,0.3499999999999943
2023-10-23 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19436.8,150.0,149.65,0.3499999999999943
2023-10-23 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19429.05,150.0,149.65,0.3499999999999943
2023-10-25 11:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19256.45,150.0,149.65,0.3499999999999943
2023-10-25 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19212.55,150.0,149.65,0.3499999999999943
2023-10-25 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19250.8,150.0,149.65,0.3499999999999943
2023-10-25 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19229.45,150.0,149.65,0.3499999999999943
2023-10-25 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19204.35,150.0,149.65,0.3499999999999943
2023-10-25 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19143.35,150.0,149.65,0.3499999999999943
2023-10-25 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19090.8,150.0,149.65,0.3499999999999943
2023-10-25 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19080.65,150.0,149.65,0.3499999999999943
2023-10-25 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19132.85,150.0,149.65,0.3499999999999943
2023-10-25 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19117.65,150.0,149.65,0.3499999999999943
2023-10-25 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19154.7,150.0,149.65,0.3499999999999943
2023-10-25 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19173.85,150.0,149.65,0.3499999999999943
2023-10-25 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,19145.75,150.0,149.65,0.3499999999999943
2023-12-20 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21520.35,150.0,149.65,0.3499999999999943
2023-12-20 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21525.15,150.0,149.65,0.3499999999999943
2023-12-20 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21509.25,150.0,149.65,0.3499999999999943
2023-12-20 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21522.65,150.0,149.65,0.3499999999999943
2023-12-20 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21521.55,150.0,149.65,0.3499999999999943
2023-12-20 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21472.0,150.0,149.65,0.3499999999999943
2023-12-20 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21404.65,150.0,149.65,0.3499999999999943
2023-12-20 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21401.7,150.0,149.65,0.3499999999999943
2023-12-20 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21348.15,150.0,149.65,0.3499999999999943
2023-12-20 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21285.1,150.0,149.65,0.3499999999999943
2023-12-20 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21303.05,150.0,149.65,0.3499999999999943
2023-12-21 10:15:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21123.2,150.0,150.35,-0.3499999999999943
2023-12-21 10:30:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21106.8,150.0,150.35,-0.3499999999999943
2023-12-21 10:45:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21149.7,150.0,150.35,-0.3499999999999943
2023-12-21 11:00:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21157.15,150.0,150.35,-0.3499999999999943
2023-12-21 11:15:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21157.3,150.0,150.35,-0.3499999999999943
2023-12-21 11:30:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21141.85,150.0,150.35,-0.3499999999999943
2023-12-21 11:45:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21157.65,150.0,150.35,-0.3499999999999943
2023-12-21 12:00:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21164.35,150.0,150.35,-0.3499999999999943
2023-12-21 12:15:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21181.8,150.0,150.35,-0.3499999999999943
2023-12-21 12:30:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21213.05,150.0,150.35,-0.3499999999999943
2023-12-21 12:45:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21251.05,150.0,150.35,-0.3499999999999943
2023-12-21 13:00:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21243.8,150.0,150.35,-0.3499999999999943
2023-12-21 13:15:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21248.9,150.0,150.35,-0.3499999999999943
2023-12-21 13:30:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21244.65,150.0,150.35,-0.3499999999999943
2023-12-21 13:45:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21208.7,150.0,150.35,-0.3499999999999943
2023-12-21 14:00:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21223.7,150.0,150.35,-0.3499999999999943
2023-12-21 14:15:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21216.8,150.0,150.35,-0.3499999999999943
2023-12-21 14:30:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21242.05,150.0,150.35,-0.3499999999999943
2024-01-17 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21632.95,150.0,149.65,0.3499999999999943
2024-01-17 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21632.9,150.0,149.65,0.3499999999999943
2024-01-17 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21603.6,150.0,149.65,0.3499999999999943
2024-01-23 10:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21658.1,150.0,149.65,0.3499999999999943
2024-01-23 10:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21600.15,150.0,149.65,0.3499999999999943
2024-01-23 10:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21539.45,150.0,149.65,0.3499999999999943
2024-01-23 11:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21560.55,150.0,149.65,0.3499999999999943
2024-01-23 11:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21556.6,150.0,149.65,0.3499999999999943
2024-01-23 11:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21555.2,150.0,149.65,0.3499999999999943
2024-01-23 11:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21466.1,150.0,149.65,0.3499999999999943
2024-01-23 12:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21443.1,150.0,149.65,0.3499999999999943
2024-01-23 12:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21388.45,150.0,149.65,0.3499999999999943
2024-01-23 12:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21399.25,150.0,149.65,0.3499999999999943
2024-01-23 12:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21399.4,150.0,149.65,0.3499999999999943
2024-01-23 13:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21363.85,150.0,149.65,0.3499999999999943
2024-01-23 13:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21353.45,150.0,149.65,0.3499999999999943
2024-01-23 13:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21349.2,150.0,149.65,0.3499999999999943
2024-01-23 13:45:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21347.2,150.0,149.65,0.3499999999999943
2024-01-23 14:00:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21315.7,150.0,149.65,0.3499999999999943
2024-01-23 14:15:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21312.15,150.0,149.65,0.3499999999999943
2024-01-23 14:30:00,ATM,PE,149.65,150.35,0.7,0.004666666666666666,21237.7,150.0,149.65,0.3499999999999943
2024-01-24 10:30:00,ATM,CE,149.65,150.35,0.7,0.004666666666666666,21383.95,150.0,150.35,-0.3499999999999943
